place_id,monument_id,name,status,lat,lng,price_level,address,city,website,phone,map_url,rating,votes_count,opening_hours
ChIJ9XFoWo5t5kcRI0t5JK9oDuw,351,Crematorium of Père Lachaise,OPERATIONAL,48.8624738,2.3959883,Price not available,"55 Rue des Rondeaux, 75020 Paris, France",Paris,https://pere-lachaise.crematoriums.fr/?utm_campaign=GMB&utm_content=FUN_FRA075_067&utm_medium=organic-local&utm_source=google,01 43 15 81 81,https://maps.google.com/?cid=17009647944065436451,4.0,268.0,"Monday: 8:30 AM – 5:30 PM
Tuesday: 8:30 AM – 5:30 PM
Wednesday: 8:30 AM – 5:30 PM
Thursday: 8:30 AM – 5:30 PM
Friday: 8:30 AM – 5:30 PM
Saturday: 8:30 AM – 12:00 PM
Sunday: Closed"
ChIJM8Cmwlll5kcRV4klVlGgqkI,352,Square Jan Doornik,OPERATIONAL,48.8675387,2.2731074,Price not available,"25 Bd Flandrin, 75116 Paris, France",Paris,https://www.paris.fr/equipements/square-jan-doornik-2612,,https://maps.google.com/?cid=4803828223742150999,4.6,34.0,"Monday: 8:00 AM – 5:00 PM
Tuesday: 8:00 AM – 5:00 PM
Wednesday: 8:00 AM – 5:00 PM
Thursday: 8:00 AM – 5:00 PM
Friday: 8:00 AM – 5:00 PM
Saturday: 9:00 AM – 5:00 PM
Sunday: 9:00 AM – 5:00 PM"
ChIJxSXy2_tt5kcRyg0J0K5_G3M,353,"Saint-Ambroise, Paris",OPERATIONAL,48.86118219999999,2.3756761,Price not available,"71 bis Bd Voltaire, 75011 Paris, France",Paris,https://saint-ambroise.com/,01 43 55 56 18,https://maps.google.com/?cid=8294363527524191690,4.5,941.0,"Monday: 9:30 AM – 12:00 PM, 2:30 – 7:00 PM
Tuesday: 9:30 AM – 12:00 PM, 2:30 – 7:00 PM
Wednesday: 9:30 AM – 12:00 PM, 2:30 – 7:00 PM
Thursday: 9:30 AM – 12:00 PM, 2:30 – 7:00 PM
Friday: 9:30 AM – 12:00 PM, 2:30 – 7:00 PM
Saturday: 11:00 AM – 4:00 PM
Sunday: 9:30 AM – 12:00 PM, 2:30 – 7:00 PM"
ChIJTfLj82hy5kcRUCS_eVhmsck,354,Church of Saint-Esprit,OPERATIONAL,48.8384337,2.3979821,Price not available,"186 Av. Daumesnil 186, 75012 Paris, France",Paris,http://www.st-esprit.org/,01 44 75 77 50,https://maps.google.com/?cid=14533510002687026256,4.5,390.0,"Monday: 7:30 AM – 7:00 PM
Tuesday: 7:30 AM – 7:00 PM
Wednesday: 7:30 AM – 7:00 PM
Thursday: 7:30 AM – 7:00 PM
Friday: 7:30 AM – 7:00 PM
Saturday: 7:30 AM – 7:00 PM
Sunday: 7:30 AM – 7:00 PM"
ChIJVeh4SgVy5kcR9WCcw3K2F0Q,355,Place Henri Frenay,,48.8450961,2.3762918,Price not available,"Pl. Henri Frenay, 75012 Paris, France",Paris,,,https://maps.google.com/?cid=4906590923067777269,,,Opening hours not available.
ChIJcTQsfG9u5kcRbXaAfNtOvlk,356,Church of Saint-Bernard de la Chapelle,OPERATIONAL,48.8860736,2.3550221,Price not available,"11 Rue Affre, 75018 Paris, France",Paris,,01 42 64 52 12,https://maps.google.com/?cid=6466692819544209005,4.4,200.0,Opening hours not available.
ChIJuQGMfWxu5kcRbvpyrWq4Agc,357,Saint-Vincent de Paul Catholic Church,OPERATIONAL,48.8786767,2.3518474,Price not available,"Square Cavaillé-Coll, 75010 Paris, France",Paris,http://www.paroissesvp.fr/,01 48 78 47 47,https://maps.google.com/?cid=505168876534954606,4.6,826.0,"Monday: Closed
Tuesday: 8:30 AM – 12:00 PM, 2:30 – 7:15 PM
Wednesday: 8:30 AM – 12:00 PM, 2:30 – 7:15 PM
Thursday: 8:30 AM – 12:00 PM, 2:30 – 7:15 PM
Friday: 8:30 AM – 12:00 PM, 2:30 – 7:15 PM
Saturday: 8:30 AM – 12:00 PM, 2:30 – 7:15 PM
Sunday: 9:00 AM – 12:00 PM, 2:30 – 7:15 PM"
ChIJaen4Rehx5kcRtDubZTwyTqs,358,Our Lady of Lebanon of Paris Cathedral,OPERATIONAL,48.84395,2.345276,Price not available,"17 Rue d'Ulm, 75005 Paris, France",Paris,https://notredameduliban.org/,01 43 29 47 60,https://maps.google.com/?cid=12343858863653206964,4.8,376.0,Opening hours not available.
ChIJzf4vMr565kcRlN9OEUCdbEE,359,Sainte Jeanne de Chantal's Church,OPERATIONAL,48.8387683,2.2561939,Price not available,"96 Bd Murat, 75016 Paris, France",Paris,https://www.saintejeannedechantal.com/index.php/lhistoire-de-leglise/,01 40 71 10 40,https://maps.google.com/?cid=4714315808443916180,4.5,222.0,Opening hours not available.
ChIJff0rGV1z5kcRCCiJQD2AjAU,360,Jardin de la Folie Titon,OPERATIONAL,48.8521787,2.3855064,Price not available,"30 Rue Chanzy, 75011 Paris, France",Paris,https://www.paris.fr/equipements/jardin-de-la-folie-titon-2842,,https://maps.google.com/?cid=399835467493222408,4.4,151.0,"Monday: 8:00 AM – 8:30 PM
Tuesday: 8:00 AM – 8:30 PM
Wednesday: 8:00 AM – 8:30 PM
Thursday: 8:00 AM – 8:30 PM
Friday: 8:00 AM – 8:30 PM
Saturday: 9:00 AM – 8:30 PM
Sunday: 9:00 AM – 8:30 PM"
ChIJCyQLi1ll5kcRX6RFxuTkmUM,361,Robert Schuman Square,OPERATIONAL,48.8691193,2.2727518,Price not available,"41 Av. du Maréchal Fayolle, 75016 Paris, France",Paris,https://www.paris.fr/equipements/square-robert-schuman-2610,,https://maps.google.com/?cid=4871176143208031327,4.3,24.0,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
ChIJp_t7WB1y5kcRYovmK7JFsoY,362,Austerlitz Bridge,OPERATIONAL,48.8449679,2.3660829,Price not available,"Pont d'Austerlitz, 75012 Paris, France",Paris,https://structurae.net/fr/ouvrages/pont-d-austerlitz,,https://maps.google.com/?cid=9705896778479864674,4.5,232.0,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
ChIJsdBb1tJx5kcROSZsVuFop1M,363,Saint Vincent of Paul Chapel,OPERATIONAL,48.8488486,2.3215696,Price not available,"95 Rue de Sèvres, 75006 Paris, France",Paris,http://www.cmission.fr/,01 45 49 84 84,https://maps.google.com/?cid=6027901943285556793,4.8,573.0,"Monday: 7:00 AM – 12:00 PM, 2:30 – 6:00 PM
Tuesday: 7:00 AM – 12:00 PM, 2:30 – 6:00 PM
Wednesday: 7:00 AM – 12:00 PM, 2:30 – 6:00 PM
Thursday: 7:00 AM – 12:00 PM, 2:30 – 6:00 PM
Friday: 7:00 AM – 12:00 PM, 2:30 – 6:00 PM
Saturday: 7:00 AM – 12:00 PM, 2:30 – 6:00 PM
Sunday: 7:00 AM – 12:00 PM, 2:30 – 6:00 PM"
ChIJ5z2LjuNx5kcRelATYeTffMA,364,Pont de l'Archevêché,OPERATIONAL,48.8515375,2.3515799,Price not available,"Pont de l'Archevêché, 75004 Paris, France",Paris,https://www.parisinfo.com/transports/73161/Pont-de-l-Archeveche,,https://maps.google.com/?cid=13870207124368478330,4.5,1851.0,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
ChIJM1tDaRlu5kcR7kL2A-OC9Bc,365,Church of Saint-Leu-Saint-Gilles - Parigi (Francia),OPERATIONAL,48.8629617,2.3498736,Price not available,"92 Rue St Denis, 75001 Paris, France",Paris,https://www.saintleuparis.catholique.fr/,01 42 33 50 22,https://maps.google.com/?cid=1726148468725400302,4.5,244.0,"Monday: 12:00 – 7:15 PM
Tuesday: 12:00 – 7:15 PM
Wednesday: 12:00 – 7:15 PM
Thursday: 12:00 – 7:15 PM
Friday: 12:00 – 7:15 PM
Saturday: 12:00 – 7:15 PM
Sunday: 9:00 AM – 1:00 PM"
ChIJh14yKbVv5kcRd1dS09ATAwU,366,Place de l’Europe - Simone Veil,,48.8788966,2.3232728,Price not available,"Pl. de l’Europe - Simone Veil, 75008 Paris, France",Paris,,,https://maps.google.com/?cid=361154182739285879,,,Opening hours not available.
ChIJeQJ3gnxu5kcRu3LxvwGeAMk,367,Church of Saint-Denys de la Chapelle,OPERATIONAL,48.891343,2.3601146,Price not available,"16 Rue de la Chapelle, 75018 Paris, France",Paris,http://saintdenyslachapelle.fr/,01 46 07 35 52,https://maps.google.com/?cid=14483750131975942843,4.5,180.0,Opening hours not available.
ChIJC5VOXhVy5kcReAnzCOITwbc,368,Catholic Church of Our Lady of the Nativity à Bercy de Paris,OPERATIONAL,48.8362184,2.3871025,Price not available,"Pl. Lachambeaudie, 75012 Paris, France",Paris,http://www.notredamedebercy.com/,01 43 07 86 51,https://maps.google.com/?cid=13240886240979650936,4.4,137.0,Opening hours not available.
ChIJG-pEZkdw5kcRcFgroJytOxs,369,Jardin d'Alleray,OPERATIONAL,48.836447,2.305171,Price not available,"62 Rue d'Alleray, 75015 Paris, France",Paris,https://www.paris.fr/equipements/jardin-d-alleray-2502,,https://maps.google.com/?cid=1962352950863681648,4.1,56.0,"Monday: 8:00 AM – 5:00 PM
Tuesday: 8:00 AM – 5:00 PM
Wednesday: 8:00 AM – 5:00 PM
Thursday: 8:00 AM – 5:00 PM
Friday: 8:00 AM – 5:00 PM
Saturday: 9:00 AM – 5:00 PM
Sunday: 9:00 AM – 5:00 PM"
ChIJ9XayK9dz5kcRFdvtAyS_ERU,370,National Bridge,OPERATIONAL,48.8279536,2.3869355,Price not available,"2U Pont National, 75013 Paris, France",Paris,https://www.parismuseescollections.paris.fr/de/node/763764,,https://maps.google.com/?cid=1518204710806215445,4.4,14.0,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
ChIJh0TJCy9u5kcRCYewh51Lotg,371,Place des Pyramides,,48.86393,2.3321557,Price not available,"Pl. des Pyramides, 75001 Paris, France",Paris,,,https://maps.google.com/?cid=15610122398378002185,4.8,37.0,Opening hours not available.
ChIJw4nFLbpv5kcRkT1tLPmtXDw,373,Place du Général Catroux,,48.882308,2.3100818,Price not available,"Pl. du Général Catroux, 75017 Paris, France",Paris,,,https://maps.google.com/?cid=4349542625836875153,,,Opening hours not available.
ChIJYfDXmx1t5kcR36XpUjpbQZM,374,Pont Levant de Crimée,OPERATIONAL,48.8883539,2.3794219,Price not available,"157 Rue de Crimée, 75019 Paris, France",Paris,,,https://maps.google.com/?cid=10610862503118874079,4.8,42.0,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
ChIJn9ABC35u5kcR-hD3kBPcXt4,375,Jardin Rachmaninov,OPERATIONAL,48.8953188,2.364213,Price not available,"16 Rue Tristan Tzara, 75018 Paris, France",Paris,https://www.paris.fr/equipements/jardin-rachmaninov-2681,,https://maps.google.com/?cid=16023486500825403642,3.8,196.0,"Monday: 8:00 AM – 5:00 PM
Tuesday: 8:00 AM – 5:00 PM
Wednesday: 8:00 AM – 5:00 PM
Thursday: 8:00 AM – 5:00 PM
Friday: 8:00 AM – 5:00 PM
Saturday: 9:00 AM – 5:00 PM
Sunday: 9:00 AM – 5:00 PM"
ChIJ3ZxOF9Nv5kcRWy8MGVlJHG8,377,Place du Palais Bourbon,OPERATIONAL,48.8605485,2.3183352,Price not available,"2 Pl. du Palais Bourbon, 75007 Paris, France",Paris,,,https://maps.google.com/?cid=8006354884579045211,4.0,14.0,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
ChIJgcJosXlu5kcR3jFnVSS262I,378,Jardins d'Eole,OPERATIONAL,48.88771440000001,2.3663713,Price not available,"56 Rue d'Aubervilliers, 20 Rue du Département, 75018 Paris, France",Paris,https://www.paris.fr/lieux/jardin-d-eole-2761,,https://maps.google.com/?cid=7127991102411846110,3.8,2530.0,"Monday: 8:00 AM – 5:45 PM
Tuesday: 8:00 AM – 5:45 PM
Wednesday: 8:00 AM – 5:45 PM
Thursday: 8:00 AM – 5:45 PM
Friday: 8:00 AM – 5:45 PM
Saturday: 9:00 AM – 5:45 PM
Sunday: 9:00 AM – 5:45 PM"
ChIJtWzW8Edw5kcRwq_5P3D2_Yo,379,Jardin d'Alleray-Procession,OPERATIONAL,48.8364973,2.3081428,Price not available,"79 Rue d'Alleray, 75015 Paris, France",Paris,https://www.paris.fr/equipements/jardin-d-alleray-procession-2499,,https://maps.google.com/?cid=10015432108311949250,3.9,29.0,"Monday: 8:00 AM – 5:00 PM
Tuesday: 8:00 AM – 5:00 PM
Wednesday: 8:00 AM – 5:00 PM
Thursday: 8:00 AM – 5:00 PM
Friday: 8:00 AM – 5:00 PM
Saturday: 9:00 AM – 5:00 PM
Sunday: 9:00 AM – 5:00 PM"
ChIJ4c14tL9t5kcRPWq-xqHcyIs,380,Place des Fêtes,,48.8771683,2.3940824,Price not available,"Pl. des Fêtes, 75019 Paris, France",Paris,,,https://maps.google.com/?cid=10072543153996327485,4.1,232.0,Opening hours not available.
ChIJoUJAKRxu5kcRsWeGM5U1p2Y,382,Saint Merry Church,OPERATIONAL,48.859126,2.3508751,Price not available,"76 Rue de la Verrerie, 75004 Paris, France",Paris,http://saintmerry.org/,01 42 71 93 93,https://maps.google.com/?cid=7396939827910174641,4.5,772.0,"Monday: 8:00 AM – 8:00 PM
Tuesday: 8:00 AM – 8:00 PM
Wednesday: 8:00 AM – 8:00 PM
Thursday: 8:00 AM – 8:00 PM
Friday: 8:00 AM – 8:00 PM
Saturday: 8:00 AM – 8:00 PM
Sunday: 8:00 AM – 6:00 PM"
ChIJ7cXqTjxy5kcR2LKGFb_as3o,383,32 Pont de Tolbiac,,48.8324271,2.3799561,Price not available,"32 Pont de Tolbiac, 75012 Paris, France",Paris,,,https://maps.google.com/?cid=8841651007693173464,,,Opening hours not available.
ChIJHTNcsxly5kcRMcF9R-u1VLU,384,Pont de Bercy,OPERATIONAL,48.8380519,2.3748275,Price not available,"800 Port de la Rapée, 75012 Paris, France",Paris,https://structurae.net/fr/ouvrages/pont-de-bercy,,https://maps.google.com/?cid=13066268441030017329,4.3,568.0,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
ChIJPwxw-71y5kcRzMbvcVusHJE,386,Square Carnot,OPERATIONAL,48.8396368,2.4336138,Price not available,"75012 Paris, France",Paris,https://www.paris.fr/equipements/square-carnot-6430,01 40 71 74 00,https://maps.google.com/?cid=10456421943600989900,4.6,292.0,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
ChIJryei4kRu5kcRgmdcbzUwGWQ,388,"The Wall of ""I love you""",CLOSED_TEMPORARILY,48.88481460000001,2.3385436,Price not available,"Square Jehan Rictus, 14 Pl. des Abbesses, 75018 Paris, France",Paris,http://www.lesjetaime.com/,01 53 41 18 18,https://maps.google.com/?cid=7212849284270286722,4.3,19224.0,Opening hours not available.
ChIJXT5zpz5w5kcRsyWdMp2dIBc,389,Place du Général Beuret,,48.8418313,2.3032706,Price not available,"Pl. du Général Beuret, 75015 Paris, France",Paris,,,https://maps.google.com/?cid=1666505160611669427,,,Opening hours not available.
ChIJj20zmb1v5kcRiOZf9TjccTc,390,Place du Brésil,,48.88439349999999,2.3028647,Price not available,"Place du Brésil, 75017 Paris, France",Paris,,,https://maps.google.com/?cid=3995216481647322760,,,Opening hours not available.
ChIJ8b5FnVVv5kcRftluGjAZxKs,391,Pont Bernadette-Lafont,OPERATIONAL,48.870895,2.3656615,Price not available,"Rue Dieu, 75010 Paris, France",Paris,https://fr.wikipedia.org/wiki/Pont_tournant_de_la_rue_Dieu,,https://maps.google.com/?cid=12377045370313562494,4.1,13.0,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
ChIJ4fWVSxFw5kcRKAsQrZc_J-8,392,Place Etienne Pernet,,48.8431822,2.2923137,Price not available,"Pl. Etienne Pernet, 75015 Paris, France",Paris,,,https://maps.google.com/?cid=17232812419832613672,,,Opening hours not available.
ChIJ_SH9CvNt5kcRb6SFZQvbpSI,393,Basilique Notre-Dame-du-Perpétuel-Secours,OPERATIONAL,48.8617713,2.3871462,Price not available,"55 Bd de Ménilmontant, 75011 Paris, France",Paris,http://basilique-ndps.fr/,01 48 05 94 93,https://maps.google.com/?cid=2496642410441188463,4.6,257.0,"Monday: 9:00 AM – 8:00 PM
Tuesday: 9:00 AM – 8:00 PM
Wednesday: 9:00 AM – 8:00 PM
Thursday: 9:00 AM – 8:00 PM
Friday: 9:00 AM – 8:00 PM
Saturday: 8:30 AM – 7:00 PM
Sunday: 9:00 AM – 8:00 PM"
ChIJ17KUOWpy5kcRU3vnaaHKKIc,394,Eglise Evangelique protestante,OPERATIONAL,48.836955,2.3922766,Price not available,"3 Rue de Wattignies, 75012 Paris, France",Paris,http://eglisedaumesnil.blogspot.fr/,,https://maps.google.com/?cid=9739256988804021075,4.4,8.0,Opening hours not available.
ChIJD9MVfGBy5kcRiLMPOqIaZ9E,395,Place Edouard Renard,,48.8350818,2.4073398,Price not available,"Pl. Edouard Renard, 75012 Paris, France",Paris,,,https://maps.google.com/?cid=15089058360589267848,,,Opening hours not available.
ChIJ8RFnaa1t5kcRJGi6ePuwNMw,396,Place du Colonel Fabien,OPERATIONAL,48.8780876,2.3703194,Price not available,"Pl. du Colonel Fabien, 75010 Paris, France",Paris,,,https://maps.google.com/?cid=14714580476635015204,3.9,14.0,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
ChIJB6ykaLlx5kcRPymS-UrP9nc,397,"St Dominique's Church, Paris",OPERATIONAL,48.831911,2.3350844,Price not available,"20 Rue de la Tombe Issoire, 75014 Paris, France",Paris,http://saintdominiqueparis.com/,01 45 65 20 25,https://maps.google.com/?cid=8644324455705880895,4.4,79.0,Opening hours not available.
ChIJG5bWUJRx5kcRwl6de5lcM5k,399,Couvent Saint-Jacques,OPERATIONAL,48.83320819999999,2.3459082,Price not available,"20 Rue des Tanneries, 75013 Paris, France",Paris,http://www.couventsaintjacques.fr/,01 44 08 07 00,https://maps.google.com/?cid=11039268925888880322,4.5,32.0,Opening hours not available.
ChIJzdlW0bJ65kcRKYOB36f3zNs,400,Square of Passy,OPERATIONAL,48.857433,2.2623498,Price not available,"All. des Fortifications, 75016 Paris, France",Paris,https://www.paris.fr/equipements/square-de-passy-17730,,https://maps.google.com/?cid=15838306289936597801,4.2,24.0,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
ChIJrQ4--uxt5kcRBZU5S5VKpug,401,Place de Ménilmontant,,48.8685299,2.3880899,Price not available,"Pl. de Ménilmontant, 75020 Paris, France",Paris,,,https://maps.google.com/?cid=16764168668005897477,,,Opening hours not available.
ChIJwdRLT2Zx5kcR8jR0cPiOrUs,403,Parc Cité internationale universitaire de Paris,OPERATIONAL,48.8183801,2.3379199,Price not available,"Unnamed Road, 27f Bd Jourdan, 75014 Paris, France",Paris,,,https://maps.google.com/?cid=5453171921505236210,4.7,808.0,"Monday: 8:00 AM – 10:00 PM
Tuesday: 8:00 AM – 10:00 PM
Wednesday: 8:00 AM – 10:00 PM
Thursday: 8:00 AM – 10:00 PM
Friday: 8:00 AM – 10:00 PM
Saturday: 8:00 AM – 10:00 PM
Sunday: 8:00 AM – 10:00 PM"
ChIJV2xQoN5t5kcRNvztW-5p8M0,404,Church of Saint-Georges-de-la-Villette,OPERATIONAL,48.8795343,2.3748228,Price not available,"114 Av. Simon Bolivar, 75019 Paris, France",Paris,https://saintgeorgesdelavillette.fr/,01 42 39 61 80,https://maps.google.com/?cid=14839477244651240502,4.5,98.0,"Monday: 2:00 – 6:00 PM
Tuesday: 8:00 AM – 6:00 PM
Wednesday: 8:00 AM – 7:00 PM
Thursday: 8:00 AM – 6:00 PM
Friday: 8:00 AM – 6:00 PM
Saturday: 9:00 AM – 7:30 PM
Sunday: 10:00 AM – 7:00 PM"
ChIJw1oaLYRt5kcRy_g7I5NGdEg,405,Church of Saint-Germain of Charonne,OPERATIONAL,48.8604888,2.4039626,Price not available,"4 Pl. Saint-Blaise, 75020 Paris, France",Paris,https://www.saintgermaindecharonne.fr/,01 43 71 42 04,https://maps.google.com/?cid=5220875465794517195,4.5,329.0,Opening hours not available.
ChIJ191NFthv5kcRVaCAO0a1JM8,408,Place Salvador Allende,OPERATIONAL,48.8577942,2.3103956,Price not available,"154 Rue de Grenelle, 75007 Paris, France",Paris,,,https://maps.google.com/?cid=14926254378263289941,4.4,73.0,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
ChIJp11LCUlu5kcRANctoOL7uQc,409,German Protestant Church,OPERATIONAL,48.879515,2.331304,Price not available,"25 Rue Blanche, 75009 Paris, France",Paris,https://www.christuskirche.fr/,01 45 26 79 43,https://maps.google.com/?cid=556752979725506304,4.5,42.0,"Monday: 10:00 AM – 12:00 PM, 2:00 – 4:00 PM
Tuesday: 2:00 – 4:00 PM
Wednesday: 10:00 AM – 12:00 PM, 2:00 – 4:00 PM
Thursday: 10:00 AM – 12:00 PM
Friday: 10:00 AM – 12:00 PM
Saturday: Closed
Sunday: 10:30 AM – 12:00 PM"
ChIJdzJq58Rt5kcRqVByCAsnIBQ,410,place Armand-Carrel,,48.8826222,2.3819651,Price not available,"Pl. Armand Carrel, 75019 Paris, France",Paris,,,https://maps.google.com/?cid=1450202008353132713,,,Opening hours not available.
ChIJN40SfdFz5kcR2xTo92kkNso,413,Square du jeu de boule de Saint-Mandé,OPERATIONAL,48.8390567,2.4222769,Price not available,"Square du Jeu de boule Saint Mande, 1 Rte Lemoine, 75012 Paris, France",Paris,https://www.paris.fr/equipements/square-du-jeu-de-boule-de-saint-mande-19202,,https://maps.google.com/?cid=14570873681953166555,4.4,114.0,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
ChIJz2fNCzRz5kcRbYyxV-KNjs0,415,Passerelle de la rue des Meuniers,OPERATIONAL,48.8330025,2.3993411,Price not available,"Angle avenue du Général Michel Bizot et, Rue des Meuniers, 75012 Paris, France",Paris,,,https://maps.google.com/?cid=14811932227741518957,4.0,2.0,Opening hours not available.
ChIJn4il3DZl5kcR9Fe6wN4Cre0,416,Shakespeare Garden Theater de Verdure,OPERATIONAL,48.8644401,2.2521078,Price not available,"Allée de la reine Marguerite, Rte de Suresnes, 75016 Paris, France",Paris,https://letheatredeverdure.com/le-festival/,,https://maps.google.com/?cid=17126348113699297268,4.7,283.0,Opening hours not available.
ChIJ7X9L9Dtw5kcRKbwn2i0hGhY,417,Eglise Saint-Seraphin-de-Sarov,OPERATIONAL,48.84294,2.3042286,Price not available,"91 Rue Lecourbe, 75015 Paris, France",Paris,http://www.saintseraphindesarov-eglise.fr/,07 85 77 07 71,https://maps.google.com/?cid=1592621899046173737,4.8,65.0,"Monday: Closed
Tuesday: Closed
Wednesday: Closed
Thursday: Closed
Friday: Closed
Saturday: 2:00 – 8:00 PM
Sunday: 9:00 AM – 1:00 PM"
ChIJGSBZYnRx5kcRDr9WLBEqH-o,418,Esplanade du Quai Saint Bernard,OPERATIONAL,48.848405,2.359316,Price not available,"Unnamed Road, 75005 Paris, France",Paris,,,https://maps.google.com/?cid=16870248982399860494,4.6,12.0,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
ChIJs4fAFbxv5kcR5Ji3snlF1ic,419,Place de Torcy,OPERATIONAL,48.8913504,2.3609246,Price not available,"46 Rue de Torcy, 75018 Paris, France",Paris,,,https://maps.google.com/?cid=2870558201487005924,3.8,5.0,Opening hours not available.
ChIJ1frCY5Ft5kcRyfg59Bp1Xzk,420,Passage des Soupirs,,48.8684718,2.3962882,Price not available,"Pass. des Soupirs, 75020 Paris, France",Paris,,,https://maps.google.com/?cid=4134151741576444105,,,Opening hours not available.
ChIJPb5bSgVx5kcRAkpoH6Dlfek,421,Centre paroissial St-Pierre-de-Montrouge,OPERATIONAL,48.8294563,2.3268991,Price not available,"9 Pass. Rimbaut, 75014 Paris, France",Paris,https://www.saintpierredemontrouge.fr/,01 43 95 41 00,https://maps.google.com/?cid=16824856258810497538,4.0,4.0,"Monday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM
Tuesday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM
Wednesday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM
Thursday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM
Friday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM
Saturday: Closed
Sunday: Closed"
ChIJcYPNEJht5kcRwItqV8n3MPw,422,Église Notre-Dame des Otages,OPERATIONAL,48.8741676,2.4029562,Price not available,"81 Rue Haxo, 75020 Paris, France",Paris,https://www.notredamedesotages.fr/,01 43 64 60 70,https://maps.google.com/?cid=18172296940567038912,4.6,130.0,"Monday: 8:00 AM – 7:00 PM
Tuesday: 8:00 AM – 7:00 PM
Wednesday: 8:00 AM – 7:00 PM
Thursday: 8:00 AM – 7:00 PM
Friday: 8:00 AM – 7:00 PM
Saturday: 8:00 AM – 7:00 PM
Sunday: 8:00 AM – 7:00 PM"
ChIJu4Lpgvht5kcRlV34ujiG7VQ,423,Church of Our Lady of Hope,OPERATIONAL,48.8557668,2.3745335,Price not available,"47 Rue de la Roquette, 75011 Paris, France",Paris,https://www.notredameesperance.com/,01 40 21 49 39,https://maps.google.com/?cid=6119695046879501717,4.5,108.0,"Monday: 10:00 AM – 7:00 PM
Tuesday: 10:00 AM – 7:00 PM
Wednesday: 10:00 AM – 7:00 PM
Thursday: 10:00 AM – 7:00 PM
Friday: 10:00 AM – 7:00 PM
Saturday: 10:00 AM – 8:00 PM
Sunday: 9:00 AM – 7:00 PM"
ChIJ4cNvOpBx5kcRJzV1qvRGOFE,424,Place Paul Verlaine,,48.8274955,2.3524037,Price not available,"Pl. Paul Verlaine, 75013 Paris, France",Paris,,,https://maps.google.com/?cid=5852505732413732135,,,Opening hours not available.
